department_name,year,total_pop,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,lon,lat
"Tulsa, OK",1995,377152,1155.76743594095,7.95435262175462,67.6119972849143,251.092397760054,829.108688274224,-95.99277500000001,36.1539816
"Virginia Beach, VA",1995,435959,222.039228459557,3.6700698918935,22.7085574560911,109.872717388562,85.7878837230107,-75.97798499999999,36.8529263
"Washington, DC",1995,554000,2661.5523465704,65.1624548736462,52.7075812274368,1238.98916967509,1304.69314079422,-77.0368707,38.9071923
"Wichita, KS",1995,311675,701.050774043475,13.1547284831956,65.1319483436272,287.158097377075,335.605999839576,-97.33005299999999,37.68717609999999
"Albuquerque, NM",1996,426736,1468.58947920963,16.4035844175322,87.8763450939222,468.205166660418,896.104383037756,-106.650422,35.0843859
"Atlanta, GA",1996,413123,3315.96159013175,47.4434974571738,94.8869949143476,1163.09186368224,2010.53923407799,-84.3879824,33.7489954
"Austin, TX",1996,537484,710.904882749998,7.44208199685944,50.2340534788012,256.007620691965,397.221126582373,-97.7430608,30.267153
"Boston, MA",1996,552519,1656.77560409687,10.6783658118544,74.9295499340294,628.032701137879,943.134987213109,-71.0588801,42.3600825
"Buffalo, NY",1996,313238,1444.26921382463,17.8777798351413,85.8771924223753,837.382437635281,503.131803931835,-78.8783689,42.88644679999999
"Charlotte, NC",1996,554070,1609.00247261176,12.814265345534,55.2276788131463,468.171891638241,1072.78863681484,-80.8431267,35.2270869
"Chicago, IL",1996,2754118,2450.80276153745,28.6480099981192,99.9230969769632,975.266854942308,1346.96479962006,-87.6297982,41.8781136
"Columbus, OH",1996,640297,970.799488362432,13.8997996242369,89.177366128531,518.19702419346,349.525298416204,-82.99879419999999,39.9611755
"Dallas, TX",1996,1060585,1535.00190932363,20.4604062852105,69.7728140601649,577.228604968013,867.54008401024,-96.79698789999999,32.7766642
"Denver, CO",1996,516224,742.313414331763,12.3977188197372,69.3497396479048,257.058951152988,403.507004711133,-104.990251,39.7392358
"Detroit, MI",1996,1002299,2318.56960847013,42.701828496287,111.643331979778,948.220042123159,1216.0044058709,-83.0457538,42.331427
"El Paso, TX",1996,602951,852.142213878076,4.9755286913862,40.6334843129873,198.19189287355,608.341308000153,-106.4850217,31.7618778
"Fresno, CA",1996,392049,1392.93812763201,17.599840836222,55.0951539220863,532.331417756454,787.911715117243,-119.7871247,36.7377981
"Houston, TX",1996,1772143,1267.16636298538,14.7279310981112,56.5417124915992,467.005202176122,728.891517219547,-95.3698028,29.7604267
"Indianapolis, IN",1996,376531,1970.09011210232,30.2763915852878,112.606930106684,690.514194050423,1136.69259635993,-86.158068,39.768403
"Kansas City, MO",1996,448474,1981.16278758635,23.1897501304423,91.8670870552139,642.400674286581,1223.70527611411,-94.5785667,39.0997265
"Las Vegas, NV",1996,831303,1011.54452708579,19.3671862124881,57.1392139809432,439.069749537774,495.968377354587,-115.1398296,36.1699412
"Los Angeles, CA",1996,3498139,1796.38373432274,20.325092856516,41.8222374811292,720.068585039074,1014.16781894602,-118.2436849,34.0522342
"Memphis, TN",1996,631626,1984.56048357731,25.4897676789746,124.915693780813,945.179584120983,888.975437996536,-90.0489801,35.1495343
"Miami, FL",1996,384976,3114.47986367981,32.2098000914343,52.2110469224056,1334.88840862807,1695.1706080379,-80.1917902,25.7616798
"Milwaukee, WI",1996,627139,952.579890582471,20.7290568757484,44.8066537083485,534.65021311065,352.393966887723,-87.9064736,43.0389025
"Minneapolis, MN",1996,361595,1882.76939670073,22.953857215946,142.701088234074,896.583193904783,820.531257345926,-93.2650108,44.977753
"Nashville, TN",1996,530059,1890.54426016726,16.7905836897402,91.8765646843087,548.995489181393,1232.88162261182,-86.7816016,36.1626638
"New Orleans, LA",1996,488300,2257.01413065738,71.8820397296744,79.8689330329715,1167.31517509728,937.947982797461,-90.0715323,29.95106579999999
"New York, NY",1996,7339594,1344.21604246774,13.3931113900851,31.7728746303951,676.767679520148,622.282376927116,-74.0059728,40.7127753
"Oklahoma City, OK",1996,469632,1130.24666121559,14.2664895066776,101.568887980376,314.714499863723,699.696783864813,-97.5164276,35.4675602
"Omaha, NE",1996,350607,1352.51150148172,7.70093010122445,59.0404641093874,223.04175330213,1062.72835396897,-95.9345034,41.2565369
"Orlando, FL",1996,182616,2191.48376922066,7.11876286853288,90.3535287159942,591.404915231962,1502.60656240417,-81.3792365,28.5383355
"Philadelphia, PA",1996,1528403,1320.98667694319,27.4796634133798,42.1354839005158,862.861431180127,388.510098449166,-75.1652215,39.9525839
"Phoenix, AZ",1996,1139793,923.764227364092,16.3187526156065,40.3582053934355,329.621255789428,537.466013565621,-112.0740373,33.4483771
"Pittsburgh, PA",1996,354308,804.384885466882,13.2652946024363,58.1415040021676,441.70608623006,291.272000632218,-79.9958864,40.44062479999999
"Raleigh, NC",1996,245176,860.198388096714,10.1967566156557,36.7083238163605,298.561033706399,514.732273958299,-78.6381787,35.7795897
"Sacramento, CA",1996,379283,977.370459524946,11.3371809440444,40.6029271019265,494.090164863703,431.340186615271,-121.4943996,38.5815719
"Salt Lake City, UT",1996,180180,833.055833055833,11.1000111000111,84.3600843600844,328.005328005328,409.59040959041,-111.8910474,40.7607793
"San Antonio, TX",1996,1021477,464.131840462389,11.4540023906559,62.3606796824598,230.059022376422,160.258136012852,-98.49362819999999,29.4241219
"San Diego, CA",1996,1168364,868.564933530989,6.76159142185141,31.4970334587509,256.598114971019,573.708193679367,-117.1610838,32.715738
"San Francisco, CA",1996,745127,1326.75369433667,11.0048354173181,39.9931823702537,743.363211908842,532.392464640256,-122.4194155,37.7749295
"San Jose, CA",1996,830374,731.598050998707,4.81710650863346,41.0658329861002,132.229573661988,553.485537841985,-121.8863286,37.3382082
"Seattle, WA",1996,539591,841.93398333182,6.85704542885259,48.3699691062305,363.79405883345,422.912909963287,-122.3320708,47.6062095
"St. Louis, MO",1996,374041,2727.77583206119,44.380161533094,71.9172497132667,1092.39361460375,1519.08480621108,-90.19940419999999,38.6270025
"Tucson, AZ",1996,472385,1100.58532764588,9.73781978682642,59.6970691279359,272.65895403114,758.49148469998,-110.9747108,32.2226066
"Tulsa, OK",1996,379798,1165.88291670836,8.16223360839183,80.042548933907,228.542541034971,849.135593131085,-95.99277500000001,36.1539816
"Virginia Beach, VA",1996,439851,244.40094486542,4.54699432307759,28.8734139515427,103.444120850015,107.536415740785,-75.97798499999999,36.8529263
"Washington, DC",1996,543000,2469.79742173112,73.1123388581952,47.8821362799263,1186.74033149171,1162.06261510129,-77.0368707,38.9071923
"Wichita, KS",1996,312706,758.539970451478,7.67494067910433,72.5921472565285,263.186507454286,415.086375061559,-97.33005299999999,37.68717609999999
"Albuquerque, NM",1997,431027,1317.08686462797,11.368197351906,62.6410874492781,401.13496370297,841.942616123816,-106.650422,35.0843859
"Atlanta, GA",1997,420865,3048.48348045098,35.6408824682499,86.9637532225298,1128.86555071104,1797.01329404916,-84.3879824,33.7489954
"Austin, TX",1997,546223,645.706973159314,7.32301642369508,51.8103411976427,235.068827200612,351.504788337364,-97.7430608,30.267153
"Boston, MA",1997,555024,1420.83945919456,7.7474127244948,63.0603361296088,491.510277033065,858.521433307389,-71.0588801,42.3600825
"Buffalo, NY",1997,312411,1284.52583295723,14.7241934502946,73.6209672514732,702.600100508625,493.580571746834,-78.8783689,42.88644679999999
"Charlotte, NC",1997,562005,1630.76840953372,10.4981272408608,61.3873542050338,483.269721799628,1075.6132062882,-80.8431267,35.2270869
"Chicago, IL",1997,2765852,2354.06666734156,27.369504948204,92.0150463582289,914.329472437426,1320.35264359771,-87.6297982,41.8781136
"Columbus, OH",1997,641338,933.517115779823,13.0976177928019,108.523118854645,483.9881622483,327.908216884077,-82.99879419999999,39.9611755
"Dallas, TX",1997,1077829,1383.80021320636,19.3908310130828,69.0276472427445,521.975192725377,773.406542225158,-96.79698789999999,32.7766642
"Denver, CO",1997,525793,672.317813283935,13.1230351107755,67.7072536150158,238.306710055098,353.180814503046,-104.990251,39.7392358
"Detroit, MI",1997,1021412,2151.53140946063,45.9168288604402,94.7707683089684,803.593456900839,1207.25035539038,-83.0457538,42.331427
"El Paso, TX",1997,612754,791.345303335433,3.91674309755628,36.7194665395901,173.968672583125,576.740421115162,-106.4850217,31.7618778
"Fresno, CA",1997,396843,1205.01054573219,15.119329306552,48.3818537809663,452.067946265904,689.441416378769,-119.7871247,36.7377981
"Houston, TX",1997,1801370,1174.49496771901,14.1003791558647,43.855509972965,452.211372455409,664.327706134775,-95.3698028,29.7604267
"Indianapolis, IN",1997,378014,2077.17174496183,31.2157750771135,101.318998767241,727.486283576799,1217.15068754067,-86.158068,39.768403
"Kansas City, MO",1997,452070,1895.50290884155,22.1204680691043,92.2423518481651,599.685889353419,1181.45419957086,-94.5785667,39.0997265
"Las Vegas, NV",1997,869696,1040.82346015159,16.7874751637354,68.1847450143498,430.610236220472,525.241003753036,-115.1398296,36.1699412
"Los Angeles, CA",1997,3541309,1596.52828939807,16.265172002782,39.9005000693247,579.051418557375,961.311198768591,-118.2436849,34.0522342
"Memphis, TN",1997,637492,1856.65075012706,21.647330476304,147.139101353429,821.971099245167,865.893219052161,-90.0489801,35.1495343
"Miami, FL",1997,391766,2812.39311221494,25.0149323831062,48.2430838817049,1152.98417933154,1586.15091661859,-80.1917902,25.7616798
"Milwaukee, WI",1997,628507,1052.97156594915,19.4110805448468,48.8459157972783,565.307944064267,419.406625542755,-87.9064736,43.0389025
"Minneapolis, MN",1997,363932,1850.07089236451,15.9370431838915,147.280261147687,908.961014695053,777.892573337876,-93.2650108,44.977753
"Nashville, TN",1997,531908,1746.73063762906,21.0562728892966,103.401340081367,485.610293509404,1136.662731149,-86.7816016,36.1626638
"New Orleans, LA",1997,488509,1720.33677987509,54.6561066428664,78.8112399157436,813.08635050736,773.783082809119,-90.0715323,29.95106579999999
"New York, NY",1997,7320477,1268.40095256088,10.5184402601087,29.4652930403306,610.72523006356,617.691989196879,-74.0059728,40.7127753
"Oklahoma City, OK",1997,472046,1072.98864941129,12.4987818983743,86.6440982446626,295.945734102185,677.900035166064,-97.5164276,35.4675602
"Omaha, NE",1997,351745,1385.37861234701,8.81320274630769,50.036247850005,232.554833757409,1093.97432799329,-95.9345034,41.2565369
"Orlando, FL",1997,185837,2281.5693322643,7.5334836442689,93.6304395787706,679.089739933382,1501.31566910787,-81.3792365,28.5383355
"Philadelphia, PA",1997,1524409,1259.76689982806,27.4204626186279,42.6394753638951,783.123164452585,406.583797392957,-75.1652215,39.9525839
"Phoenix, AZ",1997,1172538,884.918015450246,14.9248894278906,36.5020152864982,317.686932107957,515.804178627899,-112.0740373,33.4483771
"Pittsburgh, PA",1997,353248,786.416342059969,14.1543618081348,49.5402663284718,436.80360539904,285.918108524323,-79.9958864,40.44062479999999
"Raleigh, NC",1997,248591,907.514753148746,9.25214508972569,41.0312521370444,292.448238270895,564.783117651082,-78.6381787,35.7795897
"Sacramento, CA",1997,383921,968.167930381511,10.679280372785,41.9357107321558,482.130438293295,433.422500983275,-121.4943996,38.5815719
"Salt Lake City, UT",1997,185553,790.609691031673,11.3175211395127,75.9890705081567,334.136338404661,369.166760979343,-111.8910474,40.7607793
"San Antonio, TX",1997,1038086,401.700822475209,9.15145758636568,59.5326398776209,196.13018574569,136.886539265533,-98.49362819999999,29.4241219
"San Diego, CA",1997,1182653,827.715314635823,5.66522893866586,32.4693718275775,220.18292770576,569.39778616382,-117.1610838,32.715738
"San Francisco, CA",1997,754239,1133.46034877539,7.82245415577821,30.8920647168868,610.681760025668,484.064069877055,-122.4194155,37.7749295
"San Jose, CA",1997,840529,736.559952125388,5.11582586680531,44.6147604663254,108.027206675796,578.802159116461,-121.8863286,37.3382082
"Seattle, WA",1997,547209,914.093152707649,8.95453108410132,39.8385260476345,380.293452775813,485.0066428001,-122.3320708,47.6062095
"St. Louis, MO",1997,377221,2542.54137494996,40.5597779550979,59.6467322869087,946.925012128169,1495.40985257979,-90.19940419999999,38.6270025
"Tucson, AZ",1997,485933,1052.82003897657,10.2894843527811,59.8847989331863,297.571887482431,685.073868208169,-110.9747108,32.2226066
"Tulsa, OK",1997,381639,1204.27943685001,10.4811091109661,72.8437083212145,240.279426368898,880.675193048928,-95.99277500000001,36.1539816
"Virginia Beach, VA",1997,443844,239.723866944242,4.28078333829003,22.9810473950307,116.031758906282,96.4302773046386,-75.97798499999999,36.8529263
"Washington, DC",1997,529000,2023.81852551985,56.8998109640832,41.2098298676749,850.47258979206,1075.23629489603,-77.0368707,38.9071923
"Wichita, KS",1997,315690,833.412524945358,10.1365263391302,72.2227501663024,281.922138807058,469.131109632868,-97.33005299999999,37.68717609999999
"Albuquerque, NM",1998,422417,1316.9451040086,8.75911717568185,51.8445043641709,400.788794011605,855.552688457141,-106.650422,35.0843859
"Atlanta, GA",1998,414262,3047.34684812993,35.9675760750443,92.9363542878661,1124.40919031917,1794.03372744785,-84.3879824,33.7489954
"Austin, TX",1998,559758,540.590755290679,5.71675616963045,39.1240500359084,195.977547440144,299.772401644997,-97.7430608,30.267153
"Boston, MA",1998,559631,1327.12448023787,6.07543184705636,63.6133452221196,417.060527383222,840.375175785473,-71.0588801,42.3600825
"Buffalo, NY",1998,308648,1129.11795961743,12.6357533500946,63.8267541017599,562.453020917032,490.202431248542,-78.8783689,42.88644679999999
"Charlotte, NC",1998,593078,1454.61473870216,10.9597725762884,56.1477579677547,404.668525893727,982.83868226439,-80.8431267,35.2270869
"Chicago, IL",1998,2750917,2265.3173469065,25.5551148944152,86.7710657936972,840.337967303267,1312.65319891513,-87.6297982,41.8781136
"Columbus, OH",1998,661227,816.814800363567,11.7962515142304,101.024307839819,395.476893714262,308.517347295256,-82.99879419999999,39.9611755
"Dallas, TX",1998,1087178,1465.44540084512,23.1792769905204,66.5944307187967,540.665833929678,835.005859206128,-96.79698789999999,32.7766642
"Denver, CO",1998,509343,572.502223452565,10.0128989698494,62.8260327519962,208.896558900387,290.766732830332,-104.990251,39.7392358
"Detroit, MI",1998,999976,2442.75862620703,43.0010320247686,85.802059249422,855.820539692953,1458.13499523989,-83.0457538,42.331427
"El Paso, TX",1998,624510,700.389105058366,2.72213415317609,38.5902547597316,131.783318121407,527.293398024051,-106.4850217,31.7618778
"Fresno, CA",1998,404297,1052.1967761324,8.90434507305273,43.2850107717841,344.796028662097,655.211391625463,-119.7871247,36.7377981
"Houston, TX",1998,1797157,1123.05157534929,14.1334340850577,36.3908105969595,429.066575708188,643.460754959083,-95.3698028,29.7604267
"Indianapolis, IN",1998,759689,1135.20137845882,18.8234922448528,77.1368283600263,380.813727722792,658.427330131146,-86.158068,39.768403
"Kansas City, MO",1998,447730,1867.64344582673,29.0353561298104,85.3192772429813,594.331405087888,1158.95740736605,-94.5785667,39.0997265
"Las Vegas, NV",1998,908596,776.032472077799,12.7669503277584,55.1400182259222,362.317245508455,345.808258015664,-115.1398296,36.1699412
"Los Angeles, CA",1998,3621680,1358.51317620552,11.7624969627355,38.5180358286762,437.228026772106,871.004616642,-118.2436849,34.0522342
"Memphis, TN",1998,604242,1498.90275750444,19.032109651431,119.488549289854,690.451838832785,669.930259730373,-90.0489801,35.1495343
"Miami, FL",1998,372949,2548.60584154938,23.0594531692001,37.5386446940466,1018.10167073782,1469.90607294831,-80.1917902,25.7616798
"Milwaukee, WI",1998,588339,1001.97335209803,18.8666738054081,48.6114298049254,504.811001820379,429.684246667313,-87.9064736,43.0389025
"Minneapolis, MN",1998,362124,1525.4443229391,16.0166130938574,126.476013741149,654.748097336824,728.203598767273,-93.2650108,44.977753
"Nashville, TN",1998,524124,1631.29335806031,18.5070708458304,92.1537651395471,424.13627309568,1096.49624897925,-86.7816016,36.1626638
"New Orleans, LA",1998,471157,1461.93307114189,48.8159997622873,63.4607996909735,629.301909979052,720.354361709579,-90.0715323,29.95106579999999
"New York, NY",1998,7357745,1167.3549436682,8.60317937085343,27.8074328479718,534.932917626256,596.011413823121,-74.0059728,40.7127753
"Oklahoma City, OK",1998,463637,995.606476618562,12.0784147943326,90.803796935965,274.352564614127,618.371700274137,-97.5164276,35.4675602
"Omaha, NE",1998,368258,1314.56750430405,7.60336503212422,46.9779339484818,257.428216087634,1002.55798923581,-95.9345034,41.2565369
"Orlando, FL",1998,181527,2252.00658855157,13.7720559476001,111.829094294513,618.640753166196,1507.76468514326,-81.3792365,28.5383355
"Philadelphia, PA",1998,1449419,1464.44885847364,23.3196887856445,51.8828578899545,788.936808472912,600.309503325125,-75.1652215,39.9525839
"Phoenix, AZ",1998,1225692,832.264549332132,15.0935145207768,28.2289514821015,307.091830574076,481.850252755178,-112.0740373,33.4483771
"Pittsburgh, PA",1998,354228,890.951590501033,10.1629458992513,54.7669862348544,445.475795250517,380.545863116411,-79.9958864,40.44062479999999
"Raleigh, NC",1998,256084,826.291373143187,10.9339123100233,40.6116742943722,313.178488308524,461.567298230268,-78.6381787,35.7795897
"Sacramento, CA",1998,384703,877.560091811085,8.05816435016103,36.6516507539582,439.039986691032,393.810290015934,-121.4943996,38.5815719
"Salt Lake City, UT",1998,178579,820.36521651482,8.95962011210725,81.7565335229786,334.865801690008,394.783261189726,-111.8910474,40.7607793
"San Antonio, TX",1998,1100791,451.402673168658,8.08509517247143,66.6793242313936,161.701903449429,214.936350315364,-98.49362819999999,29.4241219
"San Diego, CA",1998,1205728,725.205021364686,3.48337270097402,30.7697921919372,175.910321399188,515.041535072587,-117.1610838,32.715738
"San Francisco, CA",1998,741362,989.664967991346,7.82343848214503,32.9123963731618,529.700739989371,419.228393146668,-122.4194155,37.7749295
"San Jose, CA",1998,860211,599.271574067293,3.37126588709049,41.5014455755623,104.741743595467,449.657119009173,-121.8863286,37.3382082
"Seattle, WA",1998,538105,831.622081192332,9.10602949238531,44.9726354521887,321.126917609017,456.416498638742,-122.3320708,47.6062095
"St. Louis, MO",1998,344153,2570.94954860193,32.8342336112136,48.8154977582645,1016.98953663051,1472.31028060194,-90.19940419999999,38.6270025
"Tucson, AZ",1998,467677,1033.61935694935,9.62202545774113,77.8314948137283,317.526840105457,628.638996572421,-110.9747108,32.2226066
"Tulsa, OK",1998,386251,1131.38865659895,9.83816223129519,69.1260346251531,219.805256167622,832.619203574877,-95.99277500000001,36.1539816
"Virginia Beach, VA",1998,436205,226.957508510907,3.20950012035625,19.2570007221375,112.103254203872,92.3877534645408,-75.97798499999999,36.8529263
"Washington, DC",1998,523000,1718.54684512428,49.7131931166348,36.3288718929254,689.483747609943,943.02103250478,-77.0368707,38.9071923
"Wichita, KS",1998,329179,665.29152831742,9.41736866568037,56.8079980800719,241.509938361803,357.556223209865,-97.33005299999999,37.68717609999999
"Albuquerque, NM",1999,420169,1250.68722347436,11.4239746387763,52.3598837610581,396.745119225835,790.158245848694,-106.650422,35.0843859
"Atlanta, GA",1999,411291,2729.45432795758,34.7685701851001,78.0469302756443,990.053271284808,1626.58555621203,-84.3879824,33.7489954
"Austin, TX",1999,560389,497.868444955201,3.74739689751226,34.4403619628508,178.804366252728,280.87631984211,-97.7430608,30.267153
"Boston, MA",1999,557812,1302.05158727313,5.5574279506357,60.4146199794913,442.263701748976,793.815837594028,-71.0588801,42.3600825
"Buffalo, NY",1999,301069,1077.16171375997,10.6287927352202,58.4583600437109,489.256615593103,518.817945387934,-78.8783689,42.88644679999999
"Charlotte, NC",1999,604931,1345.27739527318,13.885881199674,43.3107246942213,416.080511661661,872.000277717624,-80.8431267,35.2270869
"Chicago, IL",1999,2821032,1820.14950557101,22.7221811025185,87.5211624682031,716.404493107487,993.501668892802,-87.6297982,41.8781136
"Columbus, OH",1999,673401,854.617085510714,10.543494886405,94.7429540496673,449.360782060021,299.969854514621,-82.99879419999999,39.9611755
"Dallas, TX",1999,1091386,1414.25673409774,17.5006826182487,60.7484428057534,582.470363372812,753.537245300929,-96.79698789999999,32.7766642
"Denver, CO",1999,509624,570.81299153886,12.3620551622373,48.8595513555092,203.679575530195,305.911809490919,-104.990251,39.7392358
"Detroit, MI",1999,975020,2253.90248405161,42.563229472216,81.0239789953027,802.342516050953,1327.97275953314,-83.0457538,42.331427
"El Paso, TX",1999,623888,686.020567794219,2.24399251147642,29.652758187367,114.603903264689,539.519913830688,-106.4850217,31.7618778
"Fresno, CA",1999,403966,992.16270676244994,6.43618522350891,39.6072936831317,313.887802438819,632.231425416991,-119.7871247,36.7377981
"Houston, TX",1999,1812277,1187.29090530863,13.2981878598029,41.2740436478529,460.746342860391,671.972330940579,-95.3698028,29.7604267
"Indianapolis, IN",1999,759066,1016.24891643151,14.8867160431372,55.8581203742494,342.262728142217,603.241351871906,-86.158068,39.768403
"Kansas City, MO",1999,443992,1749.13061496604,26.3518261590299,74.3256635254689,558.343393574659,1090.10973170688,-94.5785667,39.0997265
"Las Vegas, NV",1999,922450,664.859884004553,11.8163586102228,57.6725025746653,338.338121307388,257.032901512277,-115.1398296,36.1699412
"Los Angeles, CA",1999,3650138,1283.23915424568,11.6433954003931,35.2863371193089,394.806990858976,841.502430866997,-118.2436849,34.0522342
"Memphis, TN",1999,609851,1410.50846846197,19.3489885234262,112.814441560316,609.165189529902,669.179848848325,-90.0489801,35.1495343
"Miami, FL",1999,373450,2104.9671977507,16.8697282099344,30.258401392422,823.671174186638,1234.16789396171,-80.1917902,25.7616798
"Milwaukee, WI",1999,580899,1043.38275672707,21.3462236980955,46.8239745635644,539.508589272834,435.703969192579,-87.9064736,43.0389025
"Minneapolis, MN",1999,355949,1388.68208647868,13.2041387951645,126.703544608919,588.848402439675,659.926000634922,-93.2650108,44.977753
"Nashville, TN",1999,522935,1607.27432663715,13.003528163156,87.9650434566437,374.807576467439,1131.49817854992,-86.7816016,36.1626638
"New Orleans, LA",1999,465828,1273.21672376929,33.9180985256361,60.1080227036589,586.697235889642,592.493366650352,-90.0715323,29.95106579999999
"New York, NY",1999,7429263,1062.62222780375,8.93762947953249,22.9094056839824,485.795158954529,544.98003368571,-74.0059728,40.7127753
"Oklahoma City, OK",1999,473772,859.274081203617,11.8200315763701,84.0066529892016,224.580599951031,538.866796687014,-97.5164276,35.4675602
"Omaha, NE",1999,372364,1238.84156363129,9.13085045815385,46.7284699917285,257.812248230226,925.169994951177,-95.9345034,41.2565369
"Orlando, FL",1999,183547,2136.78240450675,10.3515720769067,92.0745095261704,597.12226296262,1437.23405994105,-81.3792365,28.5383355
"Philadelphia, PA",1999,1435382,1604.52060845127,20.3430167021741,65.0697863007896,773.591977605961,745.515827842344,-75.1652215,39.9525839
"Phoenix, AZ",1999,1225881,831.973087110413,17.4568330857563,32.6295945528155,311.531053993006,470.355605478835,-112.0740373,33.4483771
"Pittsburgh, PA",1999,347072,877.627696846764,14.1181080582703,39.7612022865573,455.525078369906,368.22330813203,-79.9958864,40.44062479999999
"Raleigh, NC",1999,263008,772.219856430223,6.08346514174474,34.9799245650322,280.980046234335,450.176420489111,-78.6381787,35.7795897
"Sacramento, CA",1999,410089,752.031876007403,13.1678733153047,34.8704793349736,353.581783466516,350.411739890609,-121.4943996,38.5815719
"Salt Lake City, UT",1999,177010,710.694311055873,9.03903734252302,83.0461555844303,273.995819445229,344.61329868369,-111.8910474,40.7607793
"San Antonio, TX",1999,1130173,560.976062956733,8.49427477032277,53.0007352856598,148.118916307503,351.362136593247,-98.49362819999999,29.4241219
"San Diego, CA",1999,1238549,598.361469752105,4.60215946240318,28.6625720904058,146.300227120606,418.79651107869,-117.1610838,32.715738
"San Francisco, CA",1999,756700,866.261398176292,8.45777719043214,25.5054843398969,459.230870886745,373.067265759218,-122.4194155,37.7749295
"San Jose, CA",1999,875840,580.928023383266,2.85440263061746,39.6191085129704,82.8918523931312,455.562659846547,-121.8863286,37.3382082
"Seattle, WA",1999,542954,767.284152985336,8.28799493143066,34.6254010468658,302.419726164647,421.951030842392,-122.3320708,47.6062095
"St. Louis, MO",1999,340836,2233.0387635109,38.1415108732646,42.2490581980777,819.162295062728,1333.48589937683,-90.19940419999999,38.6270025
"Tucson, AZ",1999,471286,913.882440810888,7.63867375648757,51.9854186205404,271.809474501683,582.448873932177,-110.9747108,32.2226066
"Tulsa, OK",1999,382673,1162.0887807606,10.7141083901921,61.4101334559794,231.790588831718,858.173950082708,-95.99277500000001,36.1539816
"Virginia Beach, VA",1999,437660,238.541333455194,2.74185440753096,24.4482018004844,115.843348718183,95.5079285289951,-75.97798499999999,36.8529263
"Washington, DC",1999,519000,1627.74566473988,46.4354527938343,47.7842003853565,644.315992292871,889.210019267823,-77.0368707,38.9071923
"Wichita, KS",1999,332286,579.922115286229,8.12553041656886,50.8598014963014,210.661899688822,310.274883684537,-97.33005299999999,37.68717609999999
"Albuquerque, NM",2000,448607,1144.87736482043,7.35610456368269,53.2760300218231,344.845265455064,739.399964779863,-106.650422,35.0843859
"Atlanta, GA",2000,416474,2781.20602966812,32.1748776634316,66.7508656002535,1037.75986015934,1644.5204262451,-84.3879824,33.7489954
"Austin, TX",2000,656562,471.85185862112,4.87387329757129,57.7249368681099,153.070083251848,256.182965203591,-97.7430608,30.267153
"Boston, MA",2000,589141,1242.82642016088,6.61980748241932,55.1650623534943,416.029439472045,765.01211085292,-71.0588801,42.3600825
"Buffalo, NY",2000,292648,1249.62412181187,13.3265903064432,60.140510100872,531.355075038955,644.8019463656,-78.8783689,42.88644679999999
"Charlotte, NC",2000,625810,1201.00349946469,11.9844681293044,49.2162157843435,423.611000143814,716.191815407232,-80.8431267,35.2270869
"Chicago, IL",2000,2896016,1675.474168651,21.7885536543997,69.0949221275021,667.986640957785,916.604051911315,-87.6297982,41.8781136
"Columbus, OH",2000,711470,843.043276596343,9.41712229609119,81.2402490618016,435.436490646127,316.949414592323,-82.99879419999999,39.9611755
"Dallas, TX",2000,1188580,1349.67776674687,19.4349559979135,53.2568274748019,592.808224940685,684.177758333474,-96.79698789999999,32.7766642
"Denver, CO",2000,554636,520.160970438269,5.7695497587607,53.3683352685365,187.330068729761,273.693016681211,-104.990251,39.7392358
"Detroit, MI",2000,951270,2324.47149600008,41.6285597149074,85.2544493151261,827.104817769929,1370.48366920012,-83.0457538,42.331427
"El Paso, TX",2000,563662,779.9000109995,3.54822570973385,33.3533216714982,129.687649690772,613.310813927495,-106.4850217,31.7618778
"Fresno, CA",2000,427652,898.62785629437,5.61203969582745,37.6474329595091,304.920823473291,550.447560165742,-119.7871247,36.7377981
"Houston, TX",2000,1953631,1100.05420675655,11.7729499583084,41.6148187656727,422.597716764322,624.068721268244,-95.3698028,29.7604267
"Indianapolis, IN",2000,793778,862.079825845513,12.0940615638126,55.8090549246767,321.374490096727,472.802219260297,-86.158068,39.768403
"Kansas City, MO",2000,441545,1626.33480166234,25.5919555198224,70.2080195676545,512.97149780883,1017.56332876604,-94.5785667,39.0997265
"Las Vegas, NV",2000,1060541,598.656723313856,8.48623485560671,41.7711337892642,317.385183599691,231.014171069294,-115.1398296,36.1699412
"Los Angeles, CA",2000,3694820,1359.76854082202,14.8857048516572,39.4877152337597,420.236980421238,885.15814031536,-118.2436849,34.0522342
"Memphis, TN",2000,650100,1479.15705276111,22.6119058606368,88.2941085986771,628.672511921243,739.578526380557,-90.0489801,35.1495343
"Miami, FL",2000,362470,2173.14536375424,18.208403454079,32.5544182966866,848.897839821227,1273.48470218225,-80.1917902,25.7616798
"Milwaukee, WI",2000,596974,956.658078911309,20.4364009152827,50.7559793223826,506.052189877616,379.413508796028,-87.9064736,43.0389025
"Minneapolis, MN",2000,382618,1151.01746389349,13.0678640314883,110.292772425761,509.123982666785,518.532844769457,-93.2650108,44.977753
"Nashville, TN",2000,553168,1623.01506956295,13.0159372921066,73.3954241749342,406.74804037833,1129.85566771758,-86.7816016,36.1626638
"New Orleans, LA",2000,484674,1063.60151359471,42.0901471917206,46.8356049633362,499.511011525273,475.164749914375,-90.0715323,29.95106579999999
